Id,Price
781,195902.55118724256
16156,237395.50929515687
12618,257069.67547129135
9766,179838.68383042698
15987,238830.90749350665
11051,207497.19735878223
7673,210504.94384816568
2443,162266.4481378087
7413,150569.00520876807
12404,310654.552173253
10714,340307.89703974134
13828,227799.78710780057
8926,258897.65184220663
3913,225227.95499466555
5221,202450.48534940262
862,148588.75042210578
13907,149416.47102055396
2045,180452.28137203376
2762,238066.0881596608
8487,227754.70874044672
7146,162932.44008230476
13760,265249.12801712845
11958,426925.532671297
11350,213997.7495354053
5527,264868.42279729183
2872,208411.28555853202
8602,247739.02947448657
3067,203668.39171007206
10435,206403.98381103252
8700,167348.22616719955
10961,267040.5400465127
14305,213502.1546980753
8362,235048.108910337
13581,181837.62475898032
13366,340020.26181943563
13539,350573.77215215104
12849,186354.6333164943
525,397368.1669963937
12223,342982.38389490545
16588,295794.12891088624
14663,164037.78478261438
3,147603.9319116709
304,248053.9670245597
2175,177382.39462944728
10516,210473.97666749478
1573,221478.04905694892
5500,181572.34728495835
15775,201930.52846973133
3198,172147.3831098871
7595,268729.0685593366
4538,230115.8770854021
3555,157690.99725137555
8834,190714.4093501208
16412,313720.01622690394
2767,203121.96291705556
11498,179263.13825603324
178,245218.88803998567
10948,209726.66957116514
102,177436.37370156878
10955,313608.2568152376
7082,167905.7926358822
7749,352485.3192852062
295,169824.96983467095
12266,228900.75183883111
826,297484.3882242333
3262,194220.7665207767
15641,313955.38099708385
1662,331198.1453231614
10232,229925.50477097675
6376,200954.83805269148
354,222372.22700573347
4696,270450.45549078647
13562,458728.7989256736
5436,189973.41890761838
14939,240677.58446818963
5916,181007.7475332848
7229,214014.93237734496
319,166817.33140453818
11683,245619.39925132465
423,168575.2220266685
5222,228413.46076133766
4855,156156.89304688814
5526,164824.552969955
2144,313975.7561035556
7191,205956.2388920474
2922,97465.59022444506
9496,150626.34415098917
7115,295250.30081984925
10623,194612.85299031413
2272,171087.63183967382
3531,167846.34732478307
7460,265321.3706695382
9214,293546.9613598783
2790,256448.40887329553
10548,177292.04090892687
9218,194747.88316851947
7435,227041.1324014038
7640,205927.86448616738
702,252876.30046271972
2111,188981.90843603775
11730,206454.611367906
9865,227077.99100060604
1885,219834.68963796156
3956,264681.49290141935
10164,225200.74563184739
13304,206993.81710367175
1985,217079.41990327745
7963,217571.72317785487
14083,350064.67944151646
13140,236179.03874745953
15023,247555.38819566273
7407,193795.54768621153
16056,205749.14779338444
751,380747.3025755558
9137,263748.4817161074
10884,136419.40568522518
12858,246225.59753536622
13005,246625.01870660772
1419,248568.04103305461
3771,189723.36818027805
5945,499388.0801340562
16748,280204.37564670795
1079,189135.10474056777
5265,247042.2508209188
10520,314837.645817391
14601,337660.55741530913
6012,169996.0008056202
13079,90530.4581851659
4840,180415.94558003906
6270,288352.3037528249
10672,291629.59711624676
4573,156444.80516582672
12118,305401.3234237262
6126,260147.34169325684
2836,186916.4463757592
1457,279537.1949576915
5923,210738.79008173768
3492,303559.2853194548
1917,283545.83179628494
821,198012.30921529856
281,188324.125059586
210,168984.56815983434
10782,188863.0193633208
9653,186611.92057580073
9372,173532.8582018631
8544,253592.65325445752
16488,155519.32026034154
5855,257277.90104369092
4393,262842.39236854884
6193,303119.95073714
16689,179455.16219601635
1027,186714.97939505486
672,121740.11411192076
2471,188510.52375479045
7742,204087.36980420028
9084,151019.52618821195
6075,256250.6135046244
5010,227014.63979999998
1151,170265.41243141127
5110,290821.97815619915
11386,178451.6579535107
16110,177204.31746201438
16027,165627.81473902953
14902,191605.07015811678
2451,170650.01025082462
13596,152502.58382479157
7927,243197.00952389717
11903,206991.9155130031
547,335700.20145010174
11247,180862.97575334934
15928,295912.4750993692
3434,139166.40388511596
1380,193752.71700261225
2787,245609.19544706214
2174,252676.79812125434
2575,304073.1239554853
5812,307750.5895736117
9122,110306.20697478298
8159,472731.2853039264
8754,312270.42338039516
9321,148190.08824434745
2083,160812.9471949485
2689,272218.6275792771
2248,179728.84355057904
11649,168360.64691083826
4642,208986.1667411042
3339,170535.0453187568
8166,201079.46795558755
11617,175266.32908533464
4395,217119.1123618581
2183,189237.2068085641
9864,193569.43535334914
1903,355238.24696596904
13451,177503.5805866923
16551,192551.96408687622
10528,204842.55972841085
13966,514458.3066872979
2366,157068.90276908473
1198,224689.33709216132
11623,201766.63546681323
56,306915.12700584176
8843,242293.86263386483
16486,283695.40267910477
1241,172492.5920947854
11180,303465.3521854464
7364,168076.54738480068
16617,230981.50727292258
9007,336482.7668878164
12953,310527.7290706912
11366,194575.34610325441
16483,125830.87938642061
2326,214915.50472677036
14195,108640.40975921866
3484,252181.06904009866
12755,261602.04130282826
6252,179482.36252622204
12603,166554.88309566697
10708,178073.36286093562
12563,160480.64181805236
4592,183968.35430110205
14108,127477.85912601365
7320,249675.85967470257
507,215962.30486952554
10365,170130.48812242353
9363,200277.339141629
13248,196181.56049887405
16455,225430.73988533783
13935,209253.22687676665
14129,215171.3482534264
4173,257676.22899090828
4910,273729.89341178397
1297,167958.26801763024
3366,135128.96460564606
6259,139320.30525554073
8723,228406.37454249736
3721,236685.07150115774
13453,278133.9803642083
6886,373082.49931729125
8200,317077.84680522967
51,229418.90211824
3930,210865.20346036344
9894,276748.95892021677
7095,202563.82726930853
1770,237185.0131867684
5363,304512.5813245247
11360,219902.0625077706
6542,161728.76452474296
15870,336193.6155613472
217,282277.66137705446
6692,322445.62890978844
9060,232324.06719572132
16596,204416.5456178738
271,240151.69264047404
9549,182852.44112021118
1201,129432.5826005517
2951,186687.06552801264
9232,205708.2281660937
3033,234298.43758925673
11002,161777.14912656098
8299,271984.8252365658
15417,197058.61729472448
15612,192713.9935028536
13751,215163.9158199575
10740,184373.36021876722
6185,252793.4492432749
6256,239892.39196761366
619,420162.4411349066
10762,241240.8512696944
8877,246685.2783014815
4974,176381.8877188038
6591,119603.20940927617
12070,186694.1979873622
12876,132702.71920760028
2077,123753.68358787282
5654,186561.68732407715
14029,239742.28976848657
13303,315094.9532651331
15226,173660.95927795902
15642,255278.62906885758
3894,124505.1017625858
6719,218560.5993394527
13013,187448.10851496673
15835,110064.79224748962
10873,298052.71067943866
16379,240259.2222356468
10771,257509.1718950809
5309,183571.13925865773
16292,174620.1136429904
13277,163702.50107987848
7455,204140.14890959545
15806,309116.37954742974
1990,234194.3643783319
9694,193746.92078476117
2941,181217.20990787222
5944,190662.15206873947
1555,430968.2098076199
4453,145918.69363526398
5000,240130.22510206883
8905,176378.48800744172
11440,146845.37736522788
419,194234.24978121568
4712,196496.25428425064
10717,205415.0522249571
1248,311143.12156376836
12405,185339.24105413572
8331,287445.10015774355
3113,148088.24166384948
6777,319553.99399418366
14094,180746.92539685057
8770,242995.58276927526
1054,310071.5979197136
11363,170828.70542396474
4800,150382.7395947956
13600,312854.93414489686
5347,185777.2559927099
16432,339679.01082928345
3513,114588.50157268447
8690,216231.55860351856
7266,174619.40955865223
3472,179940.06458120112
12952,189257.96312747066
607,221240.55558022574
8220,251196.6418598517
8071,174775.3813130776
7091,269741.96475135774
1805,342833.6752757926
13103,156100.030377314
9461,159072.59786634325
4256,208980.56549573957
6033,252806.16809214573
7734,209380.55508417796
12368,258982.35460357816
11740,221250.23233478772
12398,203354.5249095559
5953,272466.4915949273
7813,215470.35025578263
6463,178735.64470184062
5405,178494.4677513558
7543,185225.9751653336
13702,170571.41500977724
5538,224220.19098503556
9416,200828.2993118094
10415,342111.5667367448
4884,172361.49704589735
3438,250324.16149225115
2340,159059.0557578246
3950,240225.6965276993
3602,315402.17085594474
14068,228136.2789193195
6216,237909.15427570898
12910,191391.69862044518
7656,255863.34213068604
7854,175736.52974725966
14636,178645.92419518926
12267,224664.7049083195
11334,329509.5476886713
5935,187346.26026213786
5009,183988.6916560862
3883,191557.20512407648
4301,247108.45592987296
4273,249625.8938606444
2113,214148.29349235847
7526,223432.43979288623
9656,206571.88731260534
516,161441.95013006867
7013,216104.58379024442
12374,296287.86564956396
11855,312500.9287530114
2452,181420.18833158223
3926,258918.57439431042
6394,301433.95298616716
578,158985.1620516945
14836,242348.49736946236
1741,177111.46612730858
13693,205020.55436126902
7321,238804.5050477754
16613,175392.24819833503
3148,282119.17456632736
13984,296633.1002059612
13893,241702.1634078244
2495,176746.80079275742
14995,324202.5341928654
10890,234378.95518131796
5282,297209.7988381051
16615,358103.1470071122
4545,326970.8326487958
2604,202702.73887191457
10761,356329.25288694614
10982,291259.06005065626
11729,130431.0137176608
5323,175560.6778838056
385,292455.76290969213
7039,291320.0909704282
15823,267788.0011319191
437,182762.94359036884
10104,304183.44666478975
7781,212759.15014972727
9037,442404.6029480171
7950,270623.65940893965
11552,198263.48688215588
4805,353867.0935330955
9152,256601.22753834949
555,271803.3450463513
8515,311015.3871039313
13915,188766.61001050216
11870,290091.74497195025
9636,188876.10592448406
5232,312351.0819188884
8878,211519.58888902422
2756,213911.8002158304
5140,129073.08445538722
7149,221067.56080641793
5957,188167.33508229058
13766,203412.65214945533
7778,198273.8502266354
12691,232325.2526098655
1658,177467.678005369
14260,166720.26661275336
8870,216026.5959594368
12054,183938.52560486816
14378,351174.1097528547
12729,225493.7858649432
245,222447.61229267268
11684,284494.5370763354
1828,168101.2980001437
13464,199408.4848229461
4023,272190.910985118
14075,488955.40946193837
5722,201031.0672179479
11576,369435.2613197655
1588,333599.18052555865
15197,170704.51947898627
190,195231.15052390128
12254,248623.7201169278
3991,214349.03560102757
5076,198284.15602236506
3214,84763.82022763402
2348,176223.8632970408
13573,198429.53257219133
6529,247086.22217214457
16043,180073.29482872717
1874,173464.28299570666
859,322926.6539546528
8415,263125.3009745088
8350,145696.83130170134
11908,212478.02981924548
3669,342464.5866975657
5702,268871.0523295567
13797,250480.414746904
14915,183778.76911345404
994,246217.05513096563
2118,180879.95764288973
9260,226651.44495477423
3265,227009.5231086301
9316,240083.23657962822
16208,265436.0109311206
6068,225298.1443074094
4172,224876.8426312806
12959,313243.9684304246
3213,274007.17365201324
6507,198331.9415581418
1771,161813.04034054754
13367,241122.11384372794
11443,203856.45275760526
15056,218942.66604439367
5114,325303.1607403973
15180,249647.17092322014
15543,160639.02511784396
990,187329.6512735337
10805,257645.03204790197
3951,228877.07184691352
3867,194622.48019766118
15605,274225.6291715049
3805,237961.05517395417
7254,186978.50362295753
12745,192256.09798033859
222,177979.45086939784
12318,266555.5468911056
7368,239097.15085140205
506,194276.2343256493
1995,197532.05026516775
12615,218934.48174033593
221,263174.021139617
16630,166899.0292344065
9624,375918.131612142
8070,201803.2403489315
675,226861.98168704117
7201,201134.1733635878
5190,277633.42577611364
2886,169019.21450103598
11036,250045.0871339624
3259,250823.59788935515
2261,362136.15444550663
14931,217448.93241778796
16398,253193.6245454711
7132,164693.4906164574
5700,220279.1669914228
11269,280789.5898958404
6313,158606.3051373085
13396,201494.66491263517
13414,215631.5543586524
11452,97164.48343942949
16228,349087.69667550625
4485,182228.01548232234
10544,189738.98805384483
11253,236564.83107383733
15213,319047.19087666663
4518,297419.3767528853
2766,170265.2747410142
3275,210590.19598680802
14971,185315.69210412624
14863,176827.00487618783
13021,293713.6441114669
10489,72932.25058793591
16275,291029.17663993215
4272,167937.5171257759
8030,253857.93689864824
9876,235914.09227507026
5439,211176.93200259187
9919,192125.82532207982
11686,180569.45542239628
16643,326093.3704796341
14237,216305.38196317124
7965,255925.13869457316
9778,172799.86296947562
4381,302701.78601992095
7986,161175.76953788937
10647,240928.53842598438
4221,511055.7183294257
14645,240290.38201397413
778,196215.94665364057
15137,112516.3625489852
10606,241904.35685726977
7363,289741.0873774295
9568,209181.77440742814
9901,235634.47803149576
12479,182212.20568745278
988,241282.03877637314
5877,205309.35330368468
1683,471855.97416351526
5206,131801.75457097302
15339,239004.45449696467
6113,345687.1180463591
2181,256046.80513437797
1023,186873.05810799147
1646,322270.1048858277
13240,303073.7982919322
3479,262734.99467415595
1698,338849.5414008097
13154,263251.9633457116
7802,194657.86301604295
12895,297029.8609337744
10932,181672.87867159199
15350,277534.9407435546
5253,240653.82217121022
10624,361661.6879687073
267,167804.25881221998
3295,380758.2828609992
9481,263308.81779282965
732,269002.2142735739
6135,246037.8547361494
7224,240863.0707221851
14887,258829.44159983087
14678,186702.05827680102
2931,266379.06188922183
14964,164932.3176214565
5169,100067.82151110083
4124,216837.69777135455
817,386748.0822070986
15779,122668.39764383317
11506,238540.43937020487
10077,242256.65294416065
10514,184173.95442583534
625,235556.69256576966
9420,182396.06476860028
93,301799.9072581169
16744,222311.63911089386
8021,132839.05118241257
12679,269464.69078298414
5767,226232.60583120756
4047,237193.54557786018
16235,265363.83794702415
10604,250056.59065112576
854,154491.427243543
1860,208633.59178924625
10375,229183.41248783708
11375,201072.73859439645
12097,278572.9124063827
16743,295311.7499725101
4125,192371.2370861698
7671,300512.5625035036
11376,218750.46564184406
13713,223344.17512046613
181,253516.306094861
7736,222323.1642401199
4326,240389.71148680258
1802,149398.65067654892
16115,188019.706664443
16787,231317.2215606695
7107,166930.3598311332
6902,181312.1236146448
8950,322919.88811916695
9922,197840.0902743357
11453,258182.9252570005
10033,210396.75597421144
12131,269838.595604567
11879,261385.39661460475
82,199425.86749662735
14096,194917.82518733302
11577,264594.83696597826
6148,190507.39576558507
5883,273461.64160873846
15245,339200.8721352665
2131,212103.23823122098
7581,250287.62934824981
11488,333085.49955939245
6091,233487.08344716832
6427,159881.1635929608
917,147400.89562740267
9837,359043.65930668195
4530,212239.00635661342
10148,222141.00239414832
8805,90508.385826718
5886,281604.9995824904
15836,98922.70512843538
11792,133011.33809481573
6456,210075.1175050714
16727,290423.1692809507
3388,259865.78132321077
9476,181037.22905025794
2932,295822.0145076435
9972,228860.95510232856
876,185691.35391177543
13649,184984.2167677318
13444,352545.08564598556
12748,213391.76192185405
2376,185280.59686421306
1221,246086.93814280414
7064,220480.4812260871
7799,149965.87127579763
4549,549085.7452047025
2132,345199.9310364415
14546,260710.0419378677
13682,154551.66316891398
7127,447478.82003584824
10845,169301.29872876446
10897,182060.7981616916
8533,115534.6554703733
15341,229933.670118114
3821,155677.47204236567
4306,364144.8491265337
1482,111530.74752929324
14780,264996.61336885515
15592,166800.38624048952
11143,191719.37486118366
12472,201410.15148082736
13991,178889.5042570074
13399,316168.6044823473
2588,280151.4080463723
14274,307544.200771114
1779,202970.6038382155
12486,309507.2158034009
13149,213349.097951899
4847,247823.79431888124
15228,288498.79976321873
2219,324594.8232738135
956,400466.4034052257
7540,268453.9164060751
4890,185437.00346430507
13752,235499.92051392465
7871,182891.48563723438
3957,255332.26388304718
9987,145330.44342169267
11715,91138.75865608726
4463,262914.0058484507
3476,212767.32601365878
4846,235347.54624986285
2372,187858.97840720718
16198,195531.8579045038
6904,180290.33115729305
1816,179797.61940135935
16214,261074.6874299862
6264,327888.0390563132
254,152731.98671748978
4357,136408.11648899884
5377,279117.37172568863
12798,177610.9988957987
16349,235010.78345974477
12810,259184.0468148005
371,164896.95390071822
12144,205752.4368263891
5555,442030.99759951455
303,189895.58704898084
1897,139563.21680629472
4515,135058.1647589626
13478,182809.0246214446
2798,163369.7505735706
10267,280149.33584465337
1895,328788.97949903447
13019,341793.2076022332
13503,204150.15980924675
11573,164003.86616107498
270,168670.05901578758
9733,190508.75035848253
2729,225392.06012912755
4248,222999.00809661456
6677,196166.10345903793
9666,354758.4765958922
2710,277763.73583832366
12220,240300.1910354159
14064,149207.51043437741
13732,196697.73110856683
3371,270578.35699953383
7344,183243.30490531452
5177,178362.82930144682
7000,204398.3035055673
5624,201927.85390313354
12521,194999.1454550356
10610,190960.3683572728
12426,184292.56499890317
10876,161665.1803498736
7720,194524.98873857324
12275,344119.7085693382
9534,236873.98236221483
15628,152934.38076595307
16704,341949.278326311
14478,184486.6423356355
4429,174253.35974619858
3001,188266.77390983008
5604,244747.34678108894
4861,160328.71704531903
8100,183917.31010267098
15990,218989.26210211724
6561,154725.17113259697
3184,183903.9226009538
15016,167401.35690060613
6009,212041.15346805126
16215,173649.68938072448
10016,185734.86675827514
15394,275165.04229963495
15724,355593.8233930035
9409,174779.53939286302
14316,172652.9051176457
10087,211775.39620699396
5018,132542.70790764134
8092,192515.17144929347
10698,220915.49042920605
5859,153223.215894241
861,182951.8308147961
10964,222434.19281412472
2114,289366.0201383396
13921,331148.58351001784
1602,207638.4998614808
14026,252646.52566056087
1132,206683.0736603008
15469,299081.19329781056
12655,219480.79831393898
14649,184571.6174036399
9533,173545.34663261508
7652,288783.6245087879
12991,211312.71218027084
4539,194843.61036104805
395,177866.67970572517
4853,250461.1045102069
12082,199584.4386847233
7788,187135.1510593567
4262,240924.1107551434
1046,221846.19852449134
12001,267211.9664940684
11822,309746.4876928809
9132,207928.20623615972
5875,184947.0373850003
16046,181953.74445214393
9148,280401.5093426843
10272,235919.77747763065
9490,140293.91339359994
2436,176521.16461542711
526,203991.31626243136
1166,229757.0934596191
13029,182404.24169400427
8264,356603.43596084835
13499,415456.68071514013
14681,217541.90653254607
13668,200557.96933698942
4126,235864.47019436865
16629,215095.94318853572
15050,228046.6389833764
1318,256863.59762927526
8102,172817.78097129802
1001,210102.9414715889
7766,196925.1779338089
3139,255988.12542963706
4759,195464.83989156276
5682,244722.42628073323
10363,187550.10291694367
12901,148114.09427780483
9663,228838.80687041796
14868,204824.3309483552
7617,331830.78066943533
11519,363151.43093848496
7463,266030.0700744173
14579,160289.19868669997
16283,127759.40678931665
15305,286797.92578251596
12736,292454.7489291242
14230,206918.33435149834
14438,269838.0312038373
15974,172896.81814334352
11227,183174.1054297268
9355,183108.98410364223
326,182126.44770693392
13155,172940.84197010135
2785,243878.45829618425
7047,195441.55614480015
4222,262720.913667992
4224,126240.36368154848
5181,163841.58134620314
5926,244122.56842499177
193,188674.1085214869
12528,172602.0811591856
5128,302318.8989151947
6872,209618.40542106493
8821,237508.14120253816
5106,184113.98651830902
8164,290664.13542143215
5679,247579.18058262303
2985,168775.35477775757
2106,203511.58222621697
12494,366334.0982555584
15150,170470.23736469497
497,180956.18607541197
10048,139298.05024755947
11229,191258.08106563787
15927,353749.01179034926
92,213275.79069545958
16220,284176.42068234226
13333,208849.4355312128
7730,146632.31884315872
14544,182740.70824476375
2260,160583.93051591504
7004,271008.8178660301
452,206725.5787709217
7828,256461.1026591861
626,218631.65851686278
4583,250207.84438409374
3316,209728.21943200313
2492,268099.68407410255
12639,211082.74997107987
3848,172892.81370160248
11820,189076.45325456708
1156,320240.992080011
8591,208542.1126902316
1837,218525.53138977956
6461,188224.37953037207
